BID,batteryCapacity,batteryType,curState,grant,manufacturer,mileage_max,model,numCharge,region,startDate,totalDistance,type,warranty_distance,warranty_year
8341,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,299,Jeju,2015-7-18,429175070,sedan,200000,10
7351,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,253,JeonNam,2016-6-26,901894645,sedan,140000,7
8322,30.0,HEV,waiting,1027,Kia,179.6,soul_18,651,JeonBuk,2016-5-21,566831887,sedan,160000,10
10705,6.77,BEV,manufacture,450,Renault,60.8,twizy,259,Seoul,2016-9-30,1055261571,compact,120000,7
17138,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,430,Jeju,2015-6-18,792413949,sedan,160000,8
9944,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,42,Seoul,2016-9-28,1148563409,sedan,140000,7
3491,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,204,Jeju,2015-9-18,1968140713,sedan,200000,10
22993,23.76,BEV,inspection,849,Nissan,132.8,LEAF,296,Jeju,2016-2-23,451395921,sedan,100000,6
25173,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,141,Jeju,2016-6-20,459925098,sedan,140000,7
9937,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,539,Gyunggi,2014-6-21,1325159287,sedan,140000,7
9864,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,514,Seoul,2017-2-21,1025091228,sedan,140000,5
10163,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,477,Seoul,2013-4-25,1128280495,sedan,200000,10
221,18.8,BEV,manufacture,807,BMW,132.0,i3_17,205,Daegu,2017-6-26,814379364,sedan,100000,8
16314,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,527,Jeju,2014-1-29,84458662,sedan,140000,7
12302,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,535,Jeju,2013-1-17,247744267,sedan,140000,5
2837,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,634,GyeongNam,2016-8-23,912198560,sedan,100000,6
17336,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,454,Seoul,2017-8-28,1514470875,sedan,200000,10
6768,30.0,HEV,inspection,1027,Kia,179.6,soul_18,417,Jeju,2015-8-20,1158643435,sedan,160000,10
4122,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,480,Incheon,2013-3-29,854927110,sedan,140000,5
21467,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,487,Seoul,2013-9-23,21438269,sedan,100000,8
8404,30.0,HEV,using,1027,Kia,179.6,soul_18,381,Gyunggi,2016-1-21,947800054,sedan,160000,10
10851,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,116,Gyunggi,2017-9-26,36876100,sedan,140000,5
23400,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,374,Seoul,2016-8-30,210486262,sedan,140000,5
10971,7.25,BEV,using,450,Dechang,60.8,danigo,605,Jeju,2016-3-24,397464908,compact,150000,5
25424,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,632,Jeju,2014-6-26,387311132,sedan,140000,7
25217,23.76,BEV,using,849,Nissan,132.8,LEAF,423,JeonNam,2015-5-18,107612237,sedan,100000,6
24137,33.18,BEV,waiting,1091,BMW,208.2,i3_18,436,Jeju,2014-8-27,990617174,sedan,100000,8
21285,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,229,ChungNam,2016-5-21,897395306,sedan,200000,10
3131,6.77,BEV,inspection,450,Renault,60.8,twizy,210,Gwangju,2014-4-22,619220865,compact,120000,7
25728,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,266,Daegu,2015-9-23,1394835208,sedan,140000,5
15524,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,70,Jeju,2015-3-30,183241173,sedan,140000,5
23466,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,551,Gyunggi,2014-5-29,32890938,sedan,140000,7
25667,7.25,BEV,inspection,450,Dechang,60.8,danigo,178,Jeju,2013-2-26,725321916,compact,150000,5
16636,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,217,Jeju,2017-9-18,332550514,sedan,160000,8
6363,18.8,BEV,inspection,807,BMW,132.0,i3_17,28,Seoul,2014-5-25,229871613,sedan,100000,8
24157,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,390,Gangwon,2013-1-26,596954356,sedan,140000,5
2138,6.77,BEV,using,450,Renault,60.8,twizy,434,Gyunggi,2014-3-22,1158168101,compact,120000,7
10938,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,334,Jeju,2017-1-27,1010802063,sedan,140000,5
25929,16.4,BEV,using,706,Kia,91.0,ray_18,444,Gyunggi,2013-7-18,291410749,sedan,120000,6
12114,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,30,GyeongBuk,2017-6-28,1105253538,sedan,140000,5
19183,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,445,Gyunggi,2017-8-22,367681658,sedan,160000,8
25867,18.8,BEV,waiting,807,BMW,132.0,i3_17,170,Jeju,2016-9-17,801795041,sedan,100000,8
23250,16.4,BEV,manufacture,706,Kia,91.0,ray_18,157,Jeju,2013-8-21,115290823,sedan,120000,6
6414,6.77,BEV,manufacture,450,Renault,60.8,twizy,575,GyeongNam,2013-8-23,657261319,compact,120000,7
10511,23.76,BEV,using,849,Nissan,132.8,LEAF,670,Gyunggi,2014-3-22,314453907,sedan,100000,6
19071,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,636,Jeju,2017-9-29,450240864,sedan,100000,8
19667,7.25,BEV,waiting,450,Dechang,60.8,danigo,252,Seoul,2017-8-18,879902997,compact,150000,5
17500,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,503,JeonNam,2013-1-24,546898482,sedan,140000,7
7221,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,696,Jeju,2014-4-24,192740759,sedan,160000,8
9690,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,608,Seoul,2015-9-19,1192791938,sedan,200000,10
25381,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,516,Seoul,2015-3-29,1168474923,sedan,140000,5
11651,30.0,HEV,using,1027,Kia,179.6,soul_18,661,Incheon,2016-9-21,376874961,sedan,160000,10
22839,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,237,Busan,2015-7-20,158985978,sedan,140000,5
6459,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,650,GyeongBuk,2015-1-19,330595951,sedan,140000,5
14516,28.08,PHEV,waiting,1127,Hyundai,191.2,ionic_2017,647,Gyunggi,2014-1-30,1416644321,sedan,200000,10
1901,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,428,Gwangju,2017-7-30,455338361,sedan,140000,5
9633,26.64,PHEV,manufacture,839,Renault,135.0,sm3_17,424,GyeongNam,2015-3-26,1287690333,sedan,140000,7
9878,6.77,BEV,manufacture,450,Renault,60.8,twizy,638,Seoul,2014-4-22,1026700498,compact,120000,7
9480,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,72,Busan,2015-1-18,221489391,sedan,140000,5
7604,33.18,BEV,inspection,1091,BMW,208.2,i3_18,510,ChungNam,2016-6-24,452338097,sedan,100000,8
13816,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,162,Jeju,2015-8-27,248998039,sedan,140000,5
13862,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,521,Seoul,2017-6-20,380554756,sedan,100000,8
23085,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,235,JeonNam,2017-1-21,945371712,sedan,200000,10
7843,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,321,JeonNam,2017-6-23,315052645,sedan,140000,7
9653,23.76,BEV,using,849,Nissan,132.8,LEAF,127,Busan,2016-5-19,44959487,sedan,100000,6
7669,18.8,BEV,manufacture,807,BMW,132.0,i3_17,344,Jeju,2013-9-29,762320144,sedan,100000,8
5903,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,291,Daegu,2015-6-19,321343412,sedan,100000,6
20265,18.8,BEV,manufacture,807,BMW,132.0,i3_17,323,Jeju,2015-8-19,18684287,sedan,100000,8
18097,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,25,Jeju,2016-7-29,655634008,sedan,140000,5
11119,7.25,BEV,inspection,450,Dechang,60.8,danigo,346,Daegu,2015-6-29,536024780,compact,150000,5
14939,33.18,BEV,waiting,1091,BMW,208.2,i3_18,566,Gyunggi,2016-6-25,168284277,sedan,100000,8
23936,23.76,BEV,waiting,849,Nissan,132.8,LEAF,262,Seoul,2016-5-21,220709707,sedan,100000,6
20332,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,161,Seoul,2016-6-25,323091653,sedan,140000,5
17031,18.8,BEV,manufacture,807,BMW,132.0,i3_17,463,Jeju,2015-6-29,818479718,sedan,100000,8
25905,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,178,Jeju,2017-6-25,757481212,sedan,140000,5
24330,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,584,Jeju,2017-6-25,1733253876,sedan,200000,10
832,23.76,BEV,using,849,Nissan,132.8,LEAF,464,Jeju,2014-4-25,548069854,sedan,100000,6
1819,18.8,BEV,inspection,807,BMW,132.0,i3_17,629,Seoul,2015-1-26,380814924,sedan,100000,8
12178,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,254,Gwangju,2016-7-21,301497853,sedan,140000,7
2571,30.0,HEV,using,1027,Kia,179.6,soul_18,670,Daejeon,2015-1-18,1022656848,sedan,160000,10
14306,23.76,BEV,waiting,849,Nissan,132.8,LEAF,478,Seoul,2014-6-30,362278201,sedan,100000,6
25566,7.25,BEV,using,450,Dechang,60.8,danigo,219,Daegu,2016-4-30,1224073975,compact,150000,5
16088,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,438,Seoul,2016-5-28,1433844278,sedan,200000,10
2892,7.25,BEV,manufacture,450,Dechang,60.8,danigo,383,Seoul,2013-3-22,1050419193,compact,150000,5
23262,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,177,JeonBuk,2015-6-28,393445382,sedan,140000,5
7229,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,216,Daegu,2013-8-20,373013303,sedan,140000,5
18270,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,44,Daejeon,2017-8-20,1086046469,sedan,200000,10
2153,23.76,BEV,waiting,849,Nissan,132.8,LEAF,56,Seoul,2016-1-17,255709472,sedan,100000,6
7346,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,584,Jeju,2017-3-21,993129627,sedan,140000,5
17783,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,532,Jeju,2017-1-20,1384394916,sedan,140000,5
5424,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,89,Seoul,2017-7-30,1194380097,sedan,140000,5
14139,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,562,Jeju,2015-2-25,1512818781,sedan,160000,8
22854,18.8,BEV,using,807,BMW,132.0,i3_17,176,Gangwon,2015-2-23,170834834,sedan,100000,8
24550,30.0,HEV,waiting,1027,Kia,179.6,soul_18,699,Seoul,2013-4-21,1194427853,sedan,160000,10
547,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,565,Jeju,2017-8-28,1169762203,sedan,140000,7
3012,6.77,BEV,using,450,Renault,60.8,twizy,34,Jeju,2014-1-28,565205345,compact,120000,7
16275,18.8,BEV,manufacture,807,BMW,132.0,i3_17,576,Jeju,2017-6-21,586061156,sedan,100000,8
15143,30.0,HEV,using,1027,Kia,179.6,soul_18,336,Jeju,2016-4-23,1490921822,sedan,160000,10
9823,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,120,Seoul,2014-4-26,676076185,sedan,140000,7
20995,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,315,Gyunggi,2016-3-22,114757892,sedan,140000,5
5062,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,605,Jeju,2014-6-24,292455454,sedan,140000,5
12384,7.25,BEV,manufacture,450,Dechang,60.8,danigo,526,Gangwon,2016-6-22,653716883,compact,150000,5
12713,60.9,PHEV,manufacture,1200,GM,303.2,Volt_ev,679,Daegu,2014-3-22,1565522466,sedan,160000,8
20873,18.8,BEV,inspection,807,BMW,132.0,i3_17,531,Gangwon,2016-5-24,725695361,sedan,100000,8
14835,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,323,Seoul,2013-4-29,674111317,sedan,100000,8
12240,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,374,Seoul,2015-4-21,1462229627,sedan,200000,10
10022,30.0,HEV,using,1027,Kia,179.6,soul_18,522,Seoul,2015-4-23,546284443,sedan,160000,10
6505,28.08,PHEV,inspection,1127,Hyundai,191.2,ionic_2017,295,Jeju,2014-3-22,1930834295,sedan,200000,10
12050,16.4,BEV,using,706,Kia,91.0,ray_18,185,Gyunggi,2016-7-21,848808844,sedan,120000,6
20890,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,622,GyeongBuk,2014-9-24,1782027814,sedan,200000,10
16813,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,302,Jeju,2017-7-26,628652015,sedan,140000,7
6608,87.5,BEV,waiting,1200,Tesla,378.5,modelS_90d,143,Seoul,2017-7-21,1236014081,sedan,140000,5
9119,16.4,BEV,manufacture,706,Kia,91.0,ray_18,387,Seoul,2015-1-26,399054105,sedan,120000,6
8824,60.9,PHEV,waiting,1200,GM,303.2,Volt_ev,155,Daejeon,2014-5-19,1129384795,sedan,160000,8
11464,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,426,Jeju,2015-5-20,118791200,sedan,140000,5
4990,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,621,Gyunggi,2016-3-29,281449982,sedan,200000,10
2676,39.24,HEV,manufacture,1200,Hyundai,254.2,Kona_economic,247,Gyunggi,2015-4-27,743805117,sedan,200000,10
22442,35.94,PHEV,using,1017,Renault,212.7,sm3_18,533,Gyunggi,2015-1-20,703551308,sedan,140000,7
6204,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,525,Gyunggi,2013-6-22,588399114,sedan,140000,5
2911,16.4,BEV,inspection,706,Kia,91.0,ray_18,325,Seoul,2016-3-20,345742314,sedan,120000,6
4879,7.25,BEV,manufacture,450,Dechang,60.8,danigo,446,Seoul,2017-9-29,1161601432,compact,150000,5
12051,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,321,JeonNam,2016-4-19,1053943784,sedan,140000,5
202,16.4,BEV,inspection,706,Kia,91.0,ray_18,300,Gyunggi,2013-4-30,720964155,sedan,120000,6
14597,18.8,BEV,using,807,BMW,132.0,i3_17,496,JeonBuk,2013-5-25,92337345,sedan,100000,8
17849,35.94,PHEV,using,1017,Renault,212.7,sm3_18,242,JeonNam,2017-3-27,1312242205,sedan,140000,7
14891,16.4,BEV,manufacture,706,Kia,91.0,ray_18,669,Gyunggi,2014-6-30,926283574,sedan,120000,6
24571,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,81,Jeju,2014-1-30,1876395178,sedan,200000,10
8350,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,455,Daegu,2015-5-22,984825654,sedan,100000,8
5892,16.4,BEV,manufacture,706,Kia,91.0,ray_18,523,Seoul,2016-2-24,12845641,sedan,120000,6
18265,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,173,Jeju,2015-6-18,1189058845,sedan,140000,5
18678,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,681,Jeju,2014-9-30,1361932203,sedan,140000,7
14292,284.7,BEV,manufacture,1200,Tesla,359.5,modelS_75d,307,JeonBuk,2014-4-27,1016015781,sedan,140000,5
2895,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,634,Jeju,2017-3-25,1930293383,sedan,200000,10
15618,16.4,BEV,manufacture,706,Kia,91.0,ray_18,553,Jeju,2017-6-23,966584929,sedan,120000,6
6900,39.24,HEV,using,1200,Hyundai,254.2,Kona_economic,324,Seoul,2014-9-25,1772728627,sedan,200000,10
13009,28.0,PHEV,manufacture,1126,Hyundai,200.1,ionic_2018,279,Jeju,2014-8-24,550432778,sedan,200000,10
15564,87.5,BEV,manufacture,1200,Tesla,378.5,modelS_90d,471,Jeju,2013-3-23,285967058,sedan,140000,5
23975,6.77,BEV,manufacture,450,Renault,60.8,twizy,608,Seoul,2017-5-17,498066479,compact,120000,7
2058,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,386,Incheon,2014-8-17,1614470111,sedan,200000,10
2362,26.64,PHEV,inspection,839,Renault,135.0,sm3_17,408,Seoul,2016-9-24,667339372,sedan,140000,7
9859,6.77,BEV,using,450,Renault,60.8,twizy,132,Gangwon,2013-5-24,1112546390,compact,120000,7
14824,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,146,GyeongNam,2017-7-28,210771400,sedan,140000,7
11243,60.9,PHEV,using,1200,GM,303.2,Volt_ev,649,JeonNam,2016-1-18,537589219,sedan,160000,8
10488,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,252,Seoul,2016-1-26,1362153628,sedan,140000,7
7515,23.76,BEV,using,849,Nissan,132.8,LEAF,475,Jeju,2016-4-17,9834402,sedan,100000,6
4156,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,519,Jeju,2015-6-30,311878526,sedan,140000,5
11005,33.18,BEV,waiting,1091,BMW,208.2,i3_18,274,Jeju,2016-7-28,318957124,sedan,100000,8
21744,6.77,BEV,waiting,450,Renault,60.8,twizy,163,Jeju,2016-1-18,242691415,compact,120000,7
297,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,82,Gwangju,2015-6-27,691732415,sedan,200000,10
8256,6.77,BEV,inspection,450,Renault,60.8,twizy,341,Daegu,2014-7-27,887688780,compact,120000,7
7269,23.76,BEV,waiting,849,Nissan,132.8,LEAF,346,Jeju,2013-2-25,325944420,sedan,100000,6
4747,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,232,Jeju,2013-1-23,1250536376,sedan,140000,5
13128,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,100,ChungNam,2016-9-25,1386176251,sedan,200000,10
18183,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,521,Jeju,2014-5-23,898129663,sedan,100000,8
11516,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,409,Gyunggi,2016-3-22,548372902,sedan,140000,5
24825,30.0,HEV,using,1027,Kia,179.6,soul_18,112,JeonNam,2017-4-20,805684091,sedan,160000,10
24820,101.5,BEV,inspection,1200,Tesla,424.0,modelP_100d,82,Jeju,2017-3-28,881677039,sedan,140000,5
17997,60.9,PHEV,inspection,1200,GM,303.2,Volt_ev,241,Seoul,2013-9-25,1508503666,sedan,160000,8
12784,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,36,Jeju,2014-6-30,1019738378,sedan,140000,5
15563,30.0,HEV,waiting,1027,Kia,179.6,soul_18,417,Daegu,2017-1-27,19299553,sedan,160000,10
16331,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,522,Gwangju,2017-9-24,579932419,sedan,140000,7
12865,87.5,BEV,inspection,1200,Tesla,378.5,modelS_90d,159,Gwangju,2014-5-23,185129997,sedan,140000,5
24840,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,296,Jeju,2015-1-18,1008533017,sedan,140000,7
526,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,309,Jeju,2014-7-19,1175495678,sedan,140000,5
3052,6.77,BEV,manufacture,450,Renault,60.8,twizy,254,Jeju,2016-3-20,1146847415,compact,120000,7
1551,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,196,Seoul,2015-1-18,435398866,sedan,140000,5
20798,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,329,Seoul,2014-5-22,1104474124,sedan,140000,5
3239,23.76,BEV,manufacture,849,Nissan,132.8,LEAF,413,Jeju,2016-1-24,576794224,sedan,100000,6
24154,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,208,Incheon,2013-9-18,1157666009,sedan,140000,5
8106,33.18,BEV,inspection,1091,BMW,208.2,i3_18,632,Seoul,2015-1-26,303968458,sedan,100000,8
23514,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,624,Seoul,2015-4-22,1398408813,sedan,140000,5
3014,101.5,BEV,using,1200,Tesla,424.0,modelP_100d,320,Seoul,2017-7-20,548544561,sedan,140000,5
2002,7.25,BEV,using,450,Dechang,60.8,danigo,192,Seoul,2014-9-22,636476485,compact,150000,5
15516,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,193,Jeju,2016-8-26,1161734803,sedan,200000,10
3370,7.25,BEV,manufacture,450,Dechang,60.8,danigo,46,Gyunggi,2013-4-17,987067032,compact,150000,5
9318,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,321,Jeju,2015-1-27,1309608300,sedan,140000,5
18665,6.77,BEV,using,450,Renault,60.8,twizy,333,Seoul,2017-5-21,279645453,compact,120000,7
24060,7.25,BEV,inspection,450,Dechang,60.8,danigo,363,Jeju,2016-6-24,1463669126,compact,150000,5
21225,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,318,GyeongNam,2016-6-29,1161263487,sedan,200000,10
25567,30.0,HEV,waiting,1027,Kia,179.6,soul_18,285,Jeju,2014-7-21,248227687,sedan,160000,10
25515,33.18,BEV,inspection,1091,BMW,208.2,i3_18,134,Jeju,2013-1-18,334370189,sedan,100000,8
21378,28.0,PHEV,inspection,1126,Hyundai,200.1,ionic_2018,146,Busan,2013-5-28,901150247,sedan,200000,10
23342,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,150,Seoul,2014-6-20,95014868,sedan,200000,10
11830,28.08,PHEV,manufacture,1127,Hyundai,191.2,ionic_2017,199,Jeju,2015-7-23,789246181,sedan,200000,10
3096,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,393,Jeju,2014-4-30,867464885,sedan,140000,5
11547,39.24,HEV,inspection,1200,Hyundai,254.2,Kona_economic,112,Seoul,2014-2-18,734525804,sedan,200000,10
6394,101.5,BEV,using,1200,Tesla,451.2,modelS_100d,92,Jeju,2017-9-19,446096517,sedan,140000,5
9227,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,267,GyeongBuk,2017-4-28,202211780,sedan,140000,7
11634,39.24,HEV,waiting,1200,Hyundai,254.2,Kona_economic,68,Jeju,2014-1-26,559206197,sedan,200000,10
15612,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,599,Jeju,2016-3-22,1044652222,sedan,140000,5
13779,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,651,JeonBuk,2017-2-21,624105548,sedan,140000,7
2626,101.5,BEV,manufacture,1200,Tesla,424.0,modelP_100d,671,Jeju,2014-1-27,222474757,sedan,140000,5
20503,6.77,BEV,manufacture,450,Renault,60.8,twizy,424,Seoul,2015-4-20,475221580,compact,120000,7
23296,39.24,HEV,manufacture,1200,Hyundai,254.2,Kona_economic,527,Seoul,2015-7-18,210173148,sedan,200000,10
11376,284.7,BEV,inspection,1200,Tesla,359.5,modelS_75d,496,Jeju,2014-4-21,1155241148,sedan,140000,5
14249,30.0,HEV,using,1027,Kia,179.6,soul_18,21,Gyunggi,2013-5-23,1163394617,sedan,160000,10
17277,28.0,PHEV,using,1126,Hyundai,200.1,ionic_2018,239,Busan,2015-3-18,1407580963,sedan,200000,10
22943,101.5,BEV,inspection,1200,Tesla,451.2,modelS_100d,57,Incheon,2016-6-25,1093700253,sedan,140000,5
16738,101.5,BEV,manufacture,1200,Tesla,451.2,modelS_100d,402,Seoul,2016-7-20,1360634843,sedan,140000,5
10656,7.25,BEV,using,450,Dechang,60.8,danigo,191,Jeju,2016-7-29,319981548,compact,150000,5
4253,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,651,Jeju,2013-8-30,403633740,sedan,140000,7
15223,35.94,PHEV,using,1017,Renault,212.7,sm3_18,198,JeonNam,2015-7-24,245749404,sedan,140000,7
863,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,38,Daegu,2014-6-27,1172899485,sedan,140000,5
9847,7.25,BEV,waiting,450,Dechang,60.8,danigo,200,Jeju,2017-7-28,245421093,compact,150000,5
15200,101.5,BEV,waiting,1200,Tesla,424.0,modelP_100d,380,Jeju,2014-5-24,311709785,sedan,140000,5
851,26.64,PHEV,waiting,839,Renault,135.0,sm3_17,46,Jeju,2016-7-19,1150360185,sedan,140000,7
22435,35.94,PHEV,manufacture,1017,Renault,212.7,sm3_18,679,Seoul,2014-6-29,194381171,sedan,140000,7
14595,30.0,HEV,waiting,1027,Kia,179.6,soul_18,335,Seoul,2015-7-23,743542711,sedan,160000,10
7948,284.7,BEV,using,1200,Tesla,359.5,modelS_75d,32,Jeju,2013-7-20,658287340,sedan,140000,5
6968,35.94,PHEV,using,1017,Renault,212.7,sm3_18,505,JeonNam,2016-3-29,1174320071,sedan,140000,7
17649,60.9,PHEV,using,1200,GM,303.2,Volt_ev,65,Jeju,2015-6-30,1143428813,sedan,160000,8
16098,60.9,PHEV,using,1200,GM,303.2,Volt_ev,414,Seoul,2014-4-26,467202140,sedan,160000,8
19408,28.08,PHEV,using,1127,Hyundai,191.2,ionic_2017,668,Seoul,2014-4-19,23900481,sedan,200000,10
13751,39.24,HEV,manufacture,1200,Hyundai,254.2,Kona_economic,167,Daejeon,2013-9-28,1685991075,sedan,200000,10
16106,7.25,BEV,manufacture,450,Dechang,60.8,danigo,108,Jeju,2015-6-28,1414706931,compact,150000,5
5720,23.76,BEV,using,849,Nissan,132.8,LEAF,213,Gyunggi,2014-6-29,907320743,sedan,100000,6
8043,33.18,BEV,manufacture,1091,BMW,208.2,i3_18,484,GyeongBuk,2017-9-19,451810782,sedan,100000,8
21175,30.0,HEV,inspection,1027,Kia,179.6,soul_18,260,GyeongNam,2017-9-26,1274053380,sedan,160000,10
22191,6.77,BEV,inspection,450,Renault,60.8,twizy,438,Daegu,2013-8-30,879831224,compact,120000,7
10532,35.94,PHEV,using,1017,Renault,212.7,sm3_18,157,Jeju,2013-4-21,655625792,sedan,140000,7
6530,33.18,BEV,waiting,1091,BMW,208.2,i3_18,423,JeonNam,2016-9-28,340468528,sedan,100000,8
24340,7.25,BEV,using,450,Dechang,60.8,danigo,521,Jeju,2013-6-21,590224848,compact,150000,5
15955,87.5,BEV,using,1200,Tesla,378.5,modelS_90d,354,Jeju,2014-4-21,1132684098,sedan,140000,5
17925,23.76,BEV,waiting,849,Nissan,132.8,LEAF,636,Seoul,2013-6-19,779411891,sedan,100000,6
24913,35.94,PHEV,waiting,1017,Renault,212.7,sm3_18,146,Jeju,2016-7-29,16717425,sedan,140000,7
19773,26.64,PHEV,using,839,Renault,135.0,sm3_17,468,GyeongBuk,2015-9-21,463352742,sedan,140000,7
10624,284.7,BEV,waiting,1200,Tesla,359.5,modelS_75d,176,JeonNam,2013-8-30,299015950,sedan,140000,5
16001,18.8,BEV,manufacture,807,BMW,132.0,i3_17,469,Jeju,2015-3-28,333556709,sedan,100000,8
7407,101.5,BEV,waiting,1200,Tesla,451.2,modelS_100d,237,Seoul,2014-3-25,630428468,sedan,140000,5
206,35.94,PHEV,inspection,1017,Renault,212.7,sm3_18,525,JeonNam,2016-9-17,3092617,sedan,140000,7
16353,33.18,BEV,waiting,1091,BMW,208.2,i3_18,461,Jeju,2014-6-25,937774472,sedan,100000,8
14925,16.4,BEV,using,706,Kia,91.0,ray_18,186,Busan,2015-3-29,837244035,sedan,120000,6
